code,district_code,name,type
1103032011,110303,Keutapang Mameh,village
1103032012,110303,Seuneubok Rambong,village
1103032013,110303,Kuala Idi,village
1103032014,110303,Keude Aceh,village
1103032023,110303,Seuneubok Bacee,village
1103032029,110303,Titi Baro,village
1103032047,110303,Tanjong Kapai,village
1103032048,110303,Alue Dua Muka O,village
1103032049,110303,Alue Dua Muka S,village
1103032050,110303,Ulee Blang,village
1103032051,110303,Buket Jok,village
1103032052,110303,Buket Meulinteung,village
1103032053,110303,Gampong Jalan,village
1103032054,110303,Teupin Batee,village
1103032055,110303,Buket Langa,village
1103032056,110303,Buket Pala,village
1103032057,110303,Buket Juara,village
1103032058,110303,Seuneubok Tutong,village
1103032059,110303,Seuneubok Tuha,village
1103032060,110303,Sampoimah,village
1103032061,110303,Dama pulo,village
1103032062,110303,Gureb Blang,village
1103032064,110303,Gampong Baro,village
1103032065,110303,SeuneubokTeungoh P.Puntong,village
1103032067,110303,Kuta Lawah,village
1103042001,110304,Jambo Labu,village
1103042002,110304,Alue Canang,village
1103042003,110304,Alue Drien,village
1103042004,110304,Buket Tiga,village
1103042005,110304,Benteng,village
1103042006,110304,Afeling II Bukit,village
1103042007,110304,Keumuneng Hulu,village
1103042008,110304,Peutow,village
1103042009,110304,Alue Buloh,village
1103042010,110304,Alue Teh,village
1103042011,110304,Paya Rambong,village
1103042012,110304,Alue Gadeng SA,village
1103042013,110304,Paya Tampah,village
1103042014,110304,Paya Bili Dua,village
1103042015,110304,Paya Bili Sa,village
1103042016,110304,Paya Peulawi,village
1103042017,110304,Keude Birem,village
1103042018,110304,Bayeun,village
1103042019,110304,Aramiyah,village
1103042020,110304,Blang Tualang,village
1103042021,110304,Buket Seuleumak,village
1103042022,110304,Birem Rayeuk,village
1103042023,110304,Alue Gadeng,village
1103042024,110304,Alue Gadeng Dua,village
1103042025,110304,Alue Sentang,village
1103042026,110304,Merbou Dua,village
1103042027,110304,Alue Nyamoek,village
1103052001,110305,Lokop,village
1103052002,110305,Terujak,village
1103052003,110305,Tualang,village
1103052004,110305,Leles,village
1103052005,110305,Ujung Karang,village
1103052006,110305,Nalon,village
1103052007,110305,Jering,village
1103052008,110305,Loot,village
1103052009,110305,Seku Alan,village
1103052010,110305,Sunti,village
1103052011,110305,Umah Taring,village
1103052012,110305,Bunin,village
1103052013,110305,Sembuang,village
1103052014,110305,Seuleumak,village
1103052015,110305,Mesir,village
1103052016,110305,Rampah,village
1103052022,110305,Arul Durin,village
1103062001,110306,Keude Bagok Sa,village
1103062002,110306,Keude Bagok Dua,village
1103062003,110306,Asan Tanjong,village
1103062004,110306,Bantayan,village
1103062005,110306,Matang Seuleumak,village
1103062006,110306,Teupin Pukat,village
1103062007,110306,Matang Neuheun,village
1103062008,110306,Kuala Bagok,village
1103062009,110306,Meunasah Teungoh,village
1103062010,110306,Medang Ara,village
1103062011,110306,Peulawi,village
1103062012,110306,Baroh Bugeng,village
1103062013,110306,Seumatang Aron,village
1103062014,110306,Blang Panjou,village
1103062025,110306,Pulo U,village
1103062026,110306,Cot Asan,village
1103062027,110306,Paya Enjee,village
1103062028,110306,Seuleumak Muda,village
1103062029,110306,Matang Panyang,village
1103062030,110306,Meunasah Hagu,village
1103062031,110306,Matang Kunyet,village
1103062032,110306,Buket Panjou,village
1103062033,110306,Buket Meurak,village
1103062034,110306,Buket Panyang,village
1103062035,110306,Seuneubok Dalam,village
1103062036,110306,Gampong Mesjid,village
1103062037,110306,Alue Siwah Serdang,village
1103062038,110306,Gampong Lhee,village
1103062039,110306,Beurandang,village
1103062040,110306,Gampong Jalan,village
1103062041,110306,Seuneubok Rambong,village
1103072001,110307,Pasir Putih,village
1103072002,110307,Tualang,village
1103072003,110307,Keude Peureulak,village
1103072004,110307,Leuge,village
1103072005,110307,Uteun Dama,village
1103072006,110307,Punti,village
1103072007,110307,Alue Dua Paya Gajah,village
1103072008,110307,Blang Bitra,village
1103072009,110307,Kuala Bugak,village
1103072010,110307,Paya Lipah,village
1103072011,110307,Seumatang Muda Itam,village
1103072012,110307,Lhok Dalam,village
1103072013,110307,Beusa Meuranoe,village
1103072014,110307,Bangka Rimung,village
1103072015,110307,Tanoh Rata,village
1103072016,110307,Bandrong,village
1103072017,110307,Blang Balok,village
1103072018,110307,Cot Muda Itam,village
1103072019,110307,Keumuneng,village
1103072020,110307,Kuala Leuge,village
1103072021,110307,Balee Buya,village
1103072022,110307,Alue Nibong,village
1103072023,110307,Seuneubok Peusangan,village
1103072024,110307,Seuneubok Aceh,village
1103072025,110307,Seuneubok Pidie,village
1103072026,110307,Dama Tutong,village
1103072027,110307,Matang Gleum,village
1103072028,110307,Lubok Pempeng,village
1103072029,110307,Buket Pala,village
1103072030,110307,Paya Kalui,village
1103072031,110307,Cek Mbon,village
1103072032,110307,Paya Meuligou,village
1103072033,110307,Blang Simpo,village
1103072034,110307,Blang Batee,village
1103072035,110307,Matang Peulawi,village
1103072036,110307,Cot Geulumpang,village
1103072037,110307,Alue Rambong,village
1103072038,110307,Cot Keh,village
1103082001,110308,Bayeun,village
1103082002,110308,Rantau Panjang,village
1103082003,110308,Alue Raya,village
1103082004,110308,Alue Kumba,village
1103082005,110308,Seuneubok Dalam,village
1103082006,110308,Alue Seuleumak,village
1103082007,110308,Sarah Kayee,village
1103082008,110308,Damar Siput,village
1103082009,110308,Simpang Peut,village
1103082010,110308,Simpang Aneuh,village
1103082011,110308,Alue Punti,village
1103082012,110308,Alue Kaul,village
1103082013,110308,Sarah Teube,village
1103082014,110308,Alue Tuwi,village
1103092001,110309,Peulalu,village
1103092002,110309,Nicah Awe,village
1103092003,110309,Alue Buloh Sa,village
1103092004,110309,Alue Buloh Dua,village
1103092005,110309,Teupin Breuh,village
1103092006,110309,Matang Rayeuk,village
1103092007,110309,Matang Kumbang,village
1103092008,110309,Blang Nie,village
1103092010,110309,Bantayan,village
1103092011,110309,Matang Weng,village
1103092012,110309,Alue Mulieng,village
1103092013,110309,Pucok Alue Dua,village
1103092014,110309,Gampong Blang,village
1103092015,110309,Keude Tuha,village
1103092016,110309,Kuala Simpang Ulim,village
1103092017,110309,Lampoh Rayeuk,village
1103092018,110309,Teupin Mamplam,village
1103092019,110309,Titi Baroh,village
1103092020,110309,Pucok Alue Sa,village
1103092021,110309,Pucok Alue Barat,village
1103092022,110309,Arakundo,village
1103092023,110309,Gampong Baro,village
1103092024,110309,Matang Seupeng,village
1103102001,110310,Paya Unou,village
1103102002,110310,Seuneubok Johan,village
1103102003,110310,Seuneubok Baro,village
1103102004,110310,Pulo Blang,village
1103102005,110310,Blang Barom,village
1103102006,110310,Seuneubok Dalam,village
1103102007,110310,Seuleumak Muda,village
1103102008,110310,Bhom Lama,village
1103102009,110310,Pasi Puteh,village
1103102010,110310,Alue Dua,village
1103102011,110310,Buket Pala,village
1103102012,110310,Mata Ie,village
1103102013,110310,Alue Udep,village
1103102014,110310,Seumali,village
1103102015,110310,Punti Payong,village
1103102016,110310,Paya Palas,village
1103102017,110310,Tampak,village
1103102018,110310,Kliet,village
1103102019,110310,Alue Geunteng,village
1103102020,110310,Pertamina,village
1103102021,110310,Alue Batee,village
1103102022,110310,Beurandang,village
1103102024,110310,Seumanah Jaya,village
1103112001,110311,Blang Seunong,village
1103112002,110311,Suka Damai,village
1103112003,110311,Pante Labu,village
1103112004,110311,Pante Rambong,village
1103112005,110311,Alue Ie Mirah,village
1103112006,110311,Seuneubok Tuha,village
1103112007,110311,Seuneubok Saboh,village
1103112008,110311,Buket Kareung,village
1103112009,110311,Buket Bata,village
1103112010,110311,Meunasah Tunong,village
1103112011,110311,Meunasah Teungoh,village
1103112012,110311,Keude Baro,village
1103112013,110311,Matang Perlak,village
1103112014,110311,Grong-grong,village
1103112015,110311,Matang Kruet,village
1103112016,110311,Meunasah Leubok,village
1103112017,110311,Pante Panah,village
1103112018,110311,Paya Demam Sa,village
1103112019,110311,Paya Demam Dua,village
1103112020,110311,Paya Demam Lhee,village
1103112021,110311,Matang Pudeng,village
1103112022,110311,Putoh Sa,village
1103112023,110311,Putoh Dua,village
1103112024,110311,Sah Raja,village
1103112025,110311,Sijudo,village
1103122001,110312,Madat,village
1103122002,110312,Matang Keupula Sa,village
1103122003,110312,Matang Keupula Dua,village
1103122004,110312,Matang Keupula Lhee,village
1103122005,110312,Ulee Ateung,village
1103122006,110312,Blang Ubit,village
1103122007,110312,Matang Guru,village
1103122008,110312,Pantee Bayam,village
1103122009,110312,Meunasah Asan,village
1103122010,110312,Meunasah Tingkeum,village
1103122011,110312,Lueng Dua,village
1103122012,110312,Lueng Peut,village
1103122013,110312,Paya Demam Peut,village
1103122014,110312,Abeuk Geulanteu,village
1103122015,110312,Rambong Lop,village
1103122016,110312,Tanjong Ara,village
1103122017,110312,Matang Jrok,village
1103122018,110312,Paya Naden,village
1103122019,110312,Tanjong Minjei,village
1103122020,110312,Pante Merbo,village
1103122021,110312,Blang Awe,village
1103122022,110312,Bintah,village
1103122023,110312,Seuneubok Pidie,village
1103122024,110312,Blang Andam,village
1103122025,110312,Matang Nibong,village
1103122026,110312,Lueng Sa,village
1103132001,110313,Seuneubok Bayu,village
1103132002,110313,Alue Ie Itam,village
1103132003,110313,Blang Nisan,village
1103132004,110313,Bandar Baro,village
1103132005,110313,Alue Patong,village
1103132006,110313,Alue Ie Mirah,village
1103132007,110313,Suka Makmur,village
1103132008,110313,Jambo Balee,village
1103132009,110313,Jambo Lubok,village
1103132010,110313,Seuneubok Cina,village
1103132011,110313,Pelita Sagop Jaya,village
1103132012,110313,Perkebunan Julok Rayeuk Selatan,village
1103132013,110313,Perkebunan Julok Rayeuk Utara,village
1103142001,110314,Seuneubok Buloh,village
1103142002,110314,Seuneubok Baro,village
1103142003,110314,Seuneubok Meureudu,village
1103142004,110314,Seuneubok Teupin Panah,village
1103142005,110314,Teupin Panah,village
1103142006,110314,Gampong Keumuneng,village
1103142007,110314,Keude Keumuneng,village
1103142008,110314,Keumuneng Lhok,village
1103142009,110314,Paya Awee,village
1103142010,110314,Paya Gaboh,village
1103142011,110314,Padang Kasah,village
1103142012,110314,Buket Teukuh,village
1103142013,110314,Buket Pu'uk,village
1103142014,110314,Blang Minjei,village
1103142015,110314,Alue Kumbang A,village
1103142016,110314,Alue Kumbang M,village
1103142017,110314,Alue Lhok,village
1103142018,110314,Seuneubok Buya,village
1103142019,110314,Seuneubok Drien,village
1103142020,110314,Bantayan Barat,village
1103142021,110314,Blang Guci,village
1103142022,110314,Buket Rumiya,village
1103142023,110314,Seuneubok Punti,village
1103142024,110314,Seuneubok Jalan,village
1103142025,110314,Seuneubok Dalam,village
1103152001,110315,Jalan Dua,village
1103152002,110315,Jambo Reuhat,village
1103152003,110315,Seuneubok Benteng,village
1103152004,110315,Seuneubok Pango,village
1103152005,110315,Seuneubok Simpang,village
1103152006,110315,Seuneubok Kandang,village
1103152007,110315,Ulee Jalan,village
1103152008,110315,Uram Jalan,village
1103152009,110315,Seuneubok Bayu,village
1103152010,110315,Blang Rambong,village
1103152011,110315,Buket Drien,village
1103152012,110315,Panton Rayeuk A,village
1103152013,110315,Panton Rayeuk B,village
1103152014,110315,Panton Rayeuk M,village
1103152015,110315,Panton Rayeuk T,village
1103152016,110315,Paya Laman,village
1103162001,110316,Gampong Keude,village
1103162002,110316,Meunasah Krueng,village
1103162003,110316,Kuta Baro,village
1103162004,110316,Alue Batee,village
1103162005,110316,Matang Rayeuk,village
1103162006,110316,Paya Bili Dua,village
1103162007,110316,Alue Ie Itam,village
1103162008,110316,Asan Rampak,village
1103162009,110316,Gampong Kuala,village
1103162010,110316,Paya Dua,village
1103162011,110316,Seuneubok Teungoh,village
1103162012,110316,Buket Kuta,village
1103162013,110316,Sama Dua,village
1103162014,110316,Blang Kuta,village
1103162015,110316,Blang Buket,village
1103162016,110316,Seuneubok Peunteut,village
1103162017,110316,Paya Bili Sa,village
1103172001,110317,Babah Krueng,village
1103172002,110317,Kruet Lintang,village
1103172003,110317,Jengki,village
1103172004,110317,Buket Meriam,village
1103172005,110317,Alue Gureb,village
1103172006,110317,Seuneubok Teupin,village
1103172007,110317,Seuneubok Teungoh,village
1103172008,110317,Alue Bugeng,village
1103172009,110317,Seuneubok Punti,village
1103172010,110317,Seumatang Keude,village
1103172011,110317,Seuneubok Jalan,village
1103172012,110317,Seuneubok Paya,village
1103172013,110317,Alue Tho,village
1103172014,110317,Seuneubok Rawang,village
1103172015,110317,Alue Bu Alue Nireh,village
1103172016,110317,Seuneubok Dalam,village
1103172017,110317,Seuneubok Lapang,village
1103172018,110317,Gelanggang Meurak,village
1103172019,110317,Alue Bu Alue Lhok,village
1103172020,110317,Tualang Pateng,village
1103182001,110318,Beusa Seberang,village
1103182002,110318,Mon Geudong,village
1103182003,110318,Paya Seungat,village
1103182004,110318,Teumpeun,village
1103182005,110318,Alue Bu Tuha,village
1103182006,110318,Alue Bu Jalan,village
1103182007,110318,Tanjong Tualang,village
1103182008,110318,Beringen,village
1103182009,110318,Kebon Tempeun,village
1103182010,110318,Paya Gajah,village
1103182011,110318,Kabu,village
1103182012,110318,Paya Biek,village
1103182013,110318,Beusa Baroh,village
1103182014,110318,Alue Bu Jalan Baroh,village
1103182015,110318,Alue Bu Tunong,village
1103192001,110319,Alue Rangan,village
1103192002,110319,Geulumpang Payong,village
1103192003,110319,Labuhan Keudee,village
1103192004,110319,Buket Seulamat,village
1103192005,110319,Buket Drien,village
1103192006,110319,Alue Itam,village
1103192007,110319,Paya Keutapang,village
1103192008,110319,Gajah Mentah,village
1103192009,110319,Seuneubok Pase,village
1103192010,110319,Seuneubok Aceh,village
1103192011,110319,Krueng Lingka,village
1103192012,110319,Sungai Simpang,village
1103192013,110319,Kuala Parek,village
1103202001,110320,Simpang Jernih,village
1103202002,110320,Batu Sumbang,village
1103202003,110320,Pante Kera,village
1103202004,110320,Rantau Panjang,village
1103202005,110320,Melidi,village
1103202006,110320,Tampur Paloh,village
1103202007,110320,Tampur Boor,village
1103202008,110320,HTI Rantau Naro,village
1103212001,110321,Meudang Ara,village
1103212002,110321,Gunong Putoh,village
1103212003,110321,Meunasah Aroen,village
1103212004,110321,Keude Dua,village
1103212005,110321,Seuneubok Lapang,village
1103212006,110321,Alue Jangat,village
1103212007,110321,Buket Peulawi,village
1103212008,110321,Lhok Panjoe,village
1103212009,110321,Seuneubok Aceh Baro,village
1103212010,110321,Pulo Blang,village
1103212011,110321,Lhok Dalam,village
